3.037189e+04 3.118606e+04 2.920245e+04 2.029755e+04 1.640246e+04 9.955452e+03 8.581309e+03 7.984536e+03 7.975441e+03 8.033721e+03 8.236893e+03 8.474083e+03 8.704259e+03 8.910589e+03 9.085814e+03 9.227486e+03 9.335950e+03 9.472654e+03 9.211330e+03 8.815961e+03 8.414072e+03 8.057850e+03 7.762853e+03 7.347059e+03 7.113844e+03 7.015706e+03 7.033233e+03 7.166702e+03 7.424284e+03 1.714563e+04 3.457888e+04 5.224541e+04 6.679683e+04
8.021245e+03 8.021261e+03 8.021305e+03 8.022054e+03 8.022168e+03 7.937799e+03 7.862765e+03 7.831420e+03 7.922082e+03 8.033708e+03 8.284002e+03 8.535973e+03 8.768454e+03 8.971611e+03 9.141163e+03 9.276122e+03 9.377628e+03 9.486162e+03 9.211048e+03 8.810808e+03 8.408267e+03 8.053209e+03 7.760051e+03 7.348072e+03 7.117805e+03 7.021657e+03 7.040592e+03 7.175282e+03 7.434158e+03 1.717639e+04 3.462442e+04 5.229369e+04 6.684085e+04
7.561318e+03 7.561326e+03 7.561349e+03 7.561988e+03 7.563628e+03 7.580947e+03 7.650258e+03 7.882136e+03 7.960073e+03 8.078916e+03 8.355846e+03 8.615861e+03 8.846056e+03 9.042467e+03 9.203531e+03 9.329576e+03 9.422423e+03 9.498958e+03 9.209580e+03 8.804725e+03 8.401853e+03 8.048216e+03 7.757084e+03 7.349136e+03 7.121904e+03 7.027778e+03 7.048132e+03 7.184048e+03 7.444228e+03 1.720748e+04 3.467026e+04 5.234219e+04 6.688501e+04
7.802996e+03 7.803001e+03 7.803014e+03 7.803384e+03 7.804415e+03 7.822381e+03 7.837338e+03 8.082612e+03 8.203311e+03 8.292855e+03 8.483346e+03 8.716471e+03 8.934861e+03 9.120336e+03 9.270371e+03 9.385706e+03 9.468566e+03 9.510379e+03 9.206676e+03 8.797618e+03 8.394796e+03 8.042861e+03 7.753951e+03 7.350254e+03 7.126148e+03 7.034074e+03 7.055855e+03 7.193004e+03 7.454497e+03 1.723889e+04 3.471641e+04 5.239091e+04 6.692933e+04
8.106994e+03 8.106996e+03 8.107004e+03 8.107227e+03 8.107864e+03 8.123029e+03 8.148850e+03 8.290435e+03 8.428856e+03 8.550892e+03 8.720250e+03 8.871699e+03 9.041897e+03 9.205334e+03 9.339991e+03 9.442506e+03 9.514187e+03 9.519682e+03 9.202073e+03 8.789391e+03 8.387061e+03 8.037134e+03 7.750652e+03 7.351432e+03 7.130541e+03 7.040548e+03 7.063766e+03 7.202153e+03 7.464966e+03 1.727063e+04 3.476286e+04 5.243986e+04 6.697379e+04
8.457266e+03 8.457268e+03 8.457273e+03 8.457428e+03 8.457873e+03 8.472649e+03 8.502441e+03 8.570412e+03 8.659123e+03 8.771963e+03 8.963883e+03 9.089125e+03 9.196934e+03 9.307698e+03 9.414941e+03 9.499892e+03 9.558310e+03 9.526144e+03 9.195508e+03 8.779949e+03 8.378614e+03 8.031026e+03 7.747187e+03 7.352674e+03 7.135087e+03 7.047204e+03 7.071866e+03 7.211496e+03 7.475639e+03 1.730270e+04 3.480962e+04 5.248903e+04 6.701840e+04
8.837342e+03 8.837344e+03 8.837347e+03 8.837447e+03 8.837732e+03 8.844173e+03 8.855650e+03 8.874094e+03 8.912498e+03 8.985295e+03 9.166065e+03 9.300314e+03 9.384144e+03 9.448452e+03 9.507142e+03 9.561925e+03 9.602117e+03 9.529204e+03 9.186749e+03 8.769208e+03 8.369427e+03 8.024528e+03 7.743557e+03 7.353985e+03 7.139790e+03 7.054045e+03 7.080158e+03 7.221037e+03 7.486518e+03 1.733510e+04 3.485668e+04 5.253842e+04 6.706316e+04
9.123873e+03 9.123874e+03 9.123876e+03 9.123943e+03 9.124134e+03 9.128578e+03 9.137742e+03 9.148763e+03 9.162312e+03 9.200244e+03 9.338430e+03 9.476082e+03 9.560448e+03 9.603073e+03 9.625975e+03 9.640455e+03 9.650473e+03 9.528626e+03 9.175624e+03 8.757102e+03 8.359477e+03 8.017635e+03 7.739764e+03 7.355371e+03 7.144656e+03 7.061074e+03 7.088646e+03 7.230778e+03 7.497606e+03 1.736783e+04 3.490404e+04 5.258804e+04 6.710806e+04
9.347618e+03 9.347618e+03 9.347620e+03 9.347678e+03 9.347899e+03 9.355004e+03 9.369060e+03 9.387604e+03 9.393624e+03 9.410884e+03 9.499766e+03 9.619544e+03 9.706486e+03 9.744353e+03 9.748195e+03 9.734794e+03 9.713506e+03 9.524681e+03 9.162056e+03 8.743587e+03 8.348751e+03 8.010348e+03 7.735812e+03 7.356836e+03 7.149688e+03 7.068296e+03 7.097333e+03 7.240721e+03 7.508904e+03 1.740091e+04 3.495172e+04 5.263788e+04 6.715311e+04
9.573478e+03 9.573479e+03 9.573480e+03 9.573515e+03 9.573611e+03 9.575946e+03 9.583417e+03 9.601590e+03 9.605537e+03 9.611572e+03 9.657215e+03 9.742882e+03 9.820777e+03 9.858417e+03 9.855728e+03 9.826749e+03 9.784260e+03 9.518320e+03 9.146107e+03 8.728659e+03 8.337245e+03 8.002667e+03 7.731705e+03 7.358387e+03 7.154891e+03 7.075713e+03 7.106220e+03 7.250870e+03 7.520416e+03 1.743432e+04 3.499970e+04 5.268794e+04 6.719831e+04
9.752944e+03 9.752945e+03 9.752951e+03 9.753134e+03 9.753686e+03 9.763208e+03 9.776912e+03 9.796755e+03 9.798906e+03 9.797688e+03 9.808313e+03 9.853366e+03 9.909240e+03 9.942059e+03 9.938455e+03 9.903849e+03 9.849749e+03 9.511392e+03 9.128010e+03 8.712360e+03 8.324974e+03 7.994603e+03 7.727453e+03 7.360031e+03 7.160270e+03 7.083329e+03 7.115311e+03 7.261227e+03 7.532145e+03 1.746808e+04 3.504800e+04 5.273823e+04 6.724366e+04
9.922975e+03 9.922975e+03 9.922974e+03 9.922973e+03 9.922965e+03 9.922728e+03 9.922255e+03 9.921093e+03 9.919252e+03 9.915607e+03 9.900507e+03 9.873063e+03 9.835471e+03 9.793776e+03 9.753539e+03 9.716790e+03 9.681892e+03 9.419287e+03 8.977937e+03 8.537644e+03 8.181573e+03 7.902118e+03 7.681827e+03 7.383618e+03 7.224874e+03 7.171171e+03 7.218010e+03 7.376760e+03 7.661866e+03 1.782503e+04 3.554828e+04 5.325357e+04 6.770530e+04
9.401743e+03 9.401743e+03 9.401743e+03 9.401740e+03 9.401733e+03 9.401626e+03 9.401717e+03 9.401800e+03 9.401532e+03 9.401018e+03 9.398871e+03 9.393780e+03 9.383274e+03 9.365167e+03 9.338653e+03 9.304556e+03 9.264779e+03 9.038017e+03 8.777679e+03 8.461513e+03 8.144464e+03 7.878233e+03 7.676918e+03 7.434139e+03 7.314769e+03 7.283148e+03 7.344108e+03 7.515768e+03 7.815935e+03 1.821893e+04 3.608087e+04 5.379183e+04 6.818180e+04
9.119138e+03 9.119138e+03 9.119138e+03 9.119137e+03 9.119134e+03 9.119190e+03 9.119609e+03 9.120817e+03 9.121324e+03 9.121704e+03 9.121895e+03 9.120559e+03 9.116107e+03 9.106675e+03 9.090747e+03 9.067533e+03 9.037072e+03 8.814911e+03 8.579633e+03 8.367224e+03 8.160950e+03 7.965284e+03 7.795653e+03 7.559294e+03 7.446579e+03 7.426400e+03 7.497580e+03 7.681235e+03 7.997118e+03 1.865220e+04 3.664682e+04 5.435334e+04 6.867319e+04
8.954623e+03 8.954623e+03 8.954624e+03 8.954638e+03 8.954682e+03 8.956026e+03 8.959580e+03 8.969434e+03 8.974789e+03 8.980153e+03 8.990511e+03 8.999535e+03 9.005663e+03 9.007093e+03 9.002358e+03 8.990601e+03 8.971599e+03 8.790268e+03 8.560648e+03 8.368441e+03 8.219847e+03 8.094280e+03 7.979659e+03 7.784377e+03 7.655983e+03 7.616473e+03 7.686069e+03 7.878001e+03 8.209242e+03 1.912725e+04 3.724712e+04 5.493838e+04 6.917947e+04
9.146853e+03 9.146853e+03 9.146853e+03 9.146853e+03 9.146855e+03 9.146896e+03 9.147028e+03 9.147665e+03 9.148162e+03 9.148760e+03 9.150130e+03 9.151134e+03 9.150459e+03 9.146546e+03 9.138129e+03 9.124464e+03 9.105322e+03 8.940876e+03 8.724915e+03 8.532501e+03 8.391255e+03 8.291053e+03 8.211337e+03 8.065990e+03 7.940091e+03 7.878007e+03 7.925235e+03 8.114720e+03 8.458343e+03 1.964650e+04 3.788268e+04 5.554716e+04 6.970058e+04
9.325154e+03 9.325154e+03 9.325155e+03 9.325160e+03 9.325176e+03 9.325682e+03 9.327234e+03 9.333054e+03 9.337146e+03 9.341913e+03 9.353013e+03 9.365002e+03 9.375868e+03 9.383484e+03 9.386182e+03 9.382987e+03 9.373577e+03 9.247255e+03 9.050621e+03 8.855602e+03 8.700316e+03 8.590115e+03 8.511466e+03 8.386692e+03 8.269982e+03 8.197968e+03 8.229662e+03 8.407554e+03 8.754347e+03 2.021238e+04 3.855431e+04 5.617983e+04 7.023644e+04
9.917063e+03 9.917063e+03 9.917063e+03 9.917064e+03 9.917067e+03 9.917143e+03 9.917366e+03 9.918195e+03 9.918787e+03 9.919501e+03 9.921256e+03 9.922943e+03 9.923280e+03 9.920687e+03 9.913867e+03 9.902066e+03 9.885062e+03 9.734708e+03 9.526152e+03 9.315088e+03 9.134538e+03 8.996070e+03 8.894321e+03 8.749762e+03 8.632512e+03 8.559075e+03 8.586800e+03 8.763298e+03 9.113258e+03 2.082744e+04 3.926273e+04 5.683648e+04 7.078692e+04
1.045360e+04 1.045360e+04 1.045360e+04 1.045360e+04 1.045360e+04 1.045379e+04 1.045475e+04 1.045922e+04 1.046260e+04 1.046662e+04 1.047604e+04 1.048609e+04 1.049472e+04 1.049975e+04 1.049949e+04 1.049295e+04 1.047985e+04 1.033205e+04 1.010997e+04 9.877114e+03 9.667023e+03 9.493812e+03 9.357613e+03 9.163346e+03 9.027603e+03 8.953597e+03 8.987363e+03 9.173535e+03 9.536728e+03 2.149439e+04 4.000859e+04 5.751713e+04 7.135186e+04
1.126417e+04 1.126417e+04 1.126417e+04 1.126417e+04 1.126417e+04 1.126419e+04 1.126425e+04 1.126459e+04 1.126493e+04 1.126542e+04 1.126680e+04 1.126810e+04 1.126775e+04 1.126385e+04 1.125483e+04 1.123980e+04 1.121849e+04 1.103347e+04 1.077897e+04 1.051570e+04 1.027346e+04 1.006463e+04 9.891170e+03 9.632444e+03 9.462190e+03 9.382722e+03 9.428263e+03 9.634132e+03 1.002044e+04 2.221623e+04 4.079244e+04 5.822172e+04 7.193105e+04
1.200631e+04 1.200631e+04 1.200631e+04 1.200631e+04 1.200632e+04 1.200641e+04 1.200674e+04 1.200851e+04 1.201009e+04 1.201216e+04 1.201745e+04 1.202319e+04 1.202717e+04 1.202693e+04 1.202053e+04 1.200686e+04 1.198563e+04 1.178562e+04 1.150357e+04 1.121028e+04 1.093692e+04 1.069466e+04 1.048562e+04 1.015935e+04 9.945258e+03 9.854032e+03 9.912703e+03 1.014523e+04 1.056342e+04 2.299635e+04 4.161479e+04 5.895014e+04 7.252424e+04
1.288444e+04 1.288444e+04 1.288444e+04 1.288444e+04 1.288444e+04 1.288440e+04 1.288427e+04 1.288391e+04 1.288382e+04 1.288384e+04 1.288427e+04 1.288450e+04 1.288270e+04 1.287662e+04 1.286442e+04 1.284504e+04 1.281815e+04 1.258998e+04 1.227871e+04 1.195567e+04 1.165232e+04 1.137899e+04 1.113735e+04 1.074690e+04 1.048624e+04 1.037859e+04 1.044899e+04 1.071141e+04 1.116762e+04 2.383871e+04 4.247609e+04 5.970222e+04 7.313115e+04
1.368701e+04 1.368701e+04 1.368701e+04 1.368702e+04 1.368704e+04 1.368764e+04 1.368940e+04 1.369540e+04 1.369936e+04 1.370384e+04 1.371382e+04 1.372372e+04 1.373096e+04 1.373268e+04 1.372667e+04 1.371171e+04 1.368747e+04 1.345144e+04 1.311371e+04 1.275964e+04 1.242553e+04 1.212210e+04 1.185034e+04 1.140122e+04 1.109555e+04 1.096918e+04 1.104876e+04 1.134104e+04 1.183810e+04 2.474809e+04 4.337678e+04 6.047772e+04 7.375145e+04
1.476844e+04 1.476844e+04 1.476844e+04 1.476844e+04 1.476844e+04 1.476844e+04 1.476845e+04 1.476852e+04 1.476862e+04 1.476880e+04 1.476930e+04 1.476913e+04 1.476613e+04 1.475770e+04 1.474176e+04 1.471711e+04 1.468346e+04 1.440396e+04 1.402701e+04 1.363711e+04 1.327044e+04 1.293694e+04 1.263652e+04 1.213351e+04 1.178575e+04 1.163974e+04 1.172551e+04 1.204517e+04 1.258262e+04 2.573059e+04 4.431730e+04 6.127637e+04 7.438479e+04
1.573606e+04 1.573606e+04 1.573606e+04 1.573606e+04 1.573606e+04 1.573633e+04 1.573734e+04 1.574163e+04 1.574489e+04 1.574882e+04 1.575826e+04 1.576811e+04 1.577523e+04 1.577613e+04 1.576807e+04 1.574951e+04 1.572002e+04 1.543683e+04 1.503339e+04 1.461059e+04 1.421104e+04 1.384650e+04 1.351689e+04 1.296091e+04 1.257218e+04 1.240530e+04 1.249364e+04 1.283638e+04 1.341092e+04 2.679514e+04 4.529813e+04 6.209785e+04 7.503078e+04
1.703549e+04 1.703549e+04 1.703549e+04 1.703549e+04 1.703549e+04 1.703552e+04 1.703564e+04 1.703626e+04 1.703679e+04 1.703750e+04 1.703940e+04 1.704097e+04 1.703964e+04 1.703223e+04 1.701610e+04 1.698973e+04 1.695265e+04 1.663267e+04 1.619070e+04 1.572746e+04 1.528798e+04 1.488582e+04 1.452160e+04 1.390600e+04 1.347303e+04 1.328193e+04 1.336794e+04 1.372787e+04 1.433388e+04 2.794553e+04 4.631982e+04 6.294181e+04 7.568901e+04
1.835159e+04 1.835159e+04 1.835159e+04 1.835160e+04 1.835163e+04 1.835261e+04 1.835547e+04 1.836543e+04 1.837219e+04 1.838000e+04 1.839800e+04 1.841694e+04 1.843270e+04 1.844076e+04 1.843752e+04 1.842094e+04 1.839038e+04 1.806153e+04 1.757166e+04 1.704968e+04 1.655237e+04 1.609738e+04 1.568638e+04 1.499487e+04 1.450843e+04 1.428639e+04 1.436328e+04 1.473289e+04 1.536285e+04 2.917872e+04 4.738306e+04 6.380787e+04 7.635902e+04
2.037178e+04 2.037178e+04 2.037178e+04 2.037178e+04 2.037178e+04 2.037190e+04 2.037230e+04 2.037398e+04 2.037528e+04 2.037690e+04 2.038092e+04 2.038449e+04 2.038401e+04 2.037508e+04 2.035414e+04 2.031918e+04 2.026964e+04 1.984078e+04 1.925057e+04 1.863417e+04 1.805154e+04 1.752171e+04 1.704633e+04 1.625429e+04 1.569927e+04 1.543576e+04 1.549431e+04 1.586440e+04 1.650906e+04 3.049248e+04 4.848870e+04 6.469566e+04 7.704035e+04
2.246002e+04 2.246002e+04 2.246002e+04 2.246002e+04 2.246003e+04 2.246011e+04 2.246066e+04 2.246475e+04 2.246856e+04 2.247356e+04 2.248670e+04 2.250147e+04 2.251260e+04 2.251403e+04 2.250083e+04 2.247012e+04 2.242095e+04 2.194096e+04 2.124693e+04 2.051352e+04 1.981981e+04 1.919164e+04 1.863199e+04 1.770972e+04 1.706627e+04 1.674701e+04 1.677534e+04 1.713479e+04 1.778329e+04 3.188452e+04 4.963787e+04 6.560479e+04 7.773253e+04
2.518028e+04 2.518028e+04 2.518028e+04 2.518028e+04 2.518029e+04 2.518057e+04 2.518144e+04 2.518493e+04 2.518761e+04 2.519099e+04 2.519972e+04 2.520882e+04 2.521275e+04 2.520480e+04 2.517950e+04 2.513363e+04 2.506620e+04 2.445821e+04 2.360753e+04 2.271896e+04 2.188440e+04 2.113356e+04 2.046927e+04 1.938483e+04 1.862959e+04 1.823674e+04 1.822018e+04 1.855577e+04 1.919561e+04 3.335234e+04 5.083209e+04 6.653491e+04 7.843505e+04
2.829512e+04 2.829512e+04 2.829512e+04 2.829512e+04 2.829513e+04 2.829535e+04 2.829606e+04 2.829878e+04 2.830076e+04 2.830317e+04 2.830901e+04 2.831366e+04 2.831097e+04 2.829351e+04 2.825524e+04 2.819269e+04 2.810494e+04 2.735321e+04 2.632553e+04 2.525997e+04 2.426305e+04 2.336925e+04 2.258158e+04 2.130235e+04 2.040885e+04 1.992111e+04 1.984196e+04 2.013824e+04 2.075524e+04 3.489320e+04 5.207353e+04 6.748568e+04 7.914741e+04
3.155649e+04 3.155649e+04 3.155649e+04 3.155650e+04 3.155653e+04 3.155755e+04 3.156071e+04 3.157255e+04 3.158078e+04 3.159032e+04 3.161220e+04 3.163367e+04 3.164644e+04 3.164108e+04 3.161009e+04 3.154918e+04 3.145715e+04 3.060827e+04 2.941045e+04 2.815671e+04 2.697988e+04 2.592405e+04 2.499414e+04 2.348517e+04 2.242330e+04 2.181560e+04 2.165302e+04 2.189211e+04 2.247031e+04 3.650420e+04 5.336600e+04 6.845684e+04 7.986912e+04
3.561337e+04 3.561337e+04 3.561337e+04 3.561338e+04 3.561340e+04 3.561394e+04 3.561563e+04 3.562211e+04 3.562674e+04 3.563222e+04 3.564491e+04 3.565594e+04 3.565650e+04 3.563626e+04 3.558686e+04 3.550357e+04 3.538509e+04 3.435471e+04 3.293460e+04 3.145692e+04 3.007203e+04 2.882974e+04 2.773531e+04 2.595643e+04 2.469147e+04 2.393467e+04 2.366451e+04 2.382607e+04 2.434777e+04 3.818238e+04 5.471180e+04 6.944817e+04 8.059967e+04
