1.000000e-04	1.000000e+00
5.000000e-04	1.000000e+00
1.000000e-03	1.000000e+00
5.000000e-03	1.000000e+00
1.000000e-02	1.000000e+00
5.000000e-02	1.003820e+00
1.000000e-01	1.064811e+00
2.000000e-01	1.342946e+00
2.500000e-01	1.499123e+00
3.000000e-01	1.656239e+00
4.000000e-01	1.981207e+00
5.000000e-01	2.339246e+00
6.000000e-01	2.743683e+00
7.000000e-01	3.196895e+00
8.000000e-01	3.695133e+00
9.000000e-01	4.232343e+00
1.000000e+00	4.802197e+00
1.500000e+00	7.978418e+00
2.000000e+00	1.152892e+01
2.500000e+00	1.547657e+01
3.000000e+00	1.988831e+01
3.500000e+00	2.475275e+01
4.000000e+00	2.999246e+01
5.000000e+00	4.117645e+01
6.000000e+00	5.266523e+01
7.000000e+00	6.392448e+01
8.000000e+00	7.465654e+01
9.000000e+00	8.472343e+01
1.000000e+01	9.408170e+01
2.000000e+01	1.564691e+02
3.000000e+01	1.877171e+02
4.000000e+01	2.060481e+02
5.000000e+01	2.180376e+02
