1.000000e-04	9.000000e+00
5.000000e-04	9.000000e+00
1.000000e-03	9.000000e+00
5.000000e-03	9.000000e+00
1.000000e-02	9.000000e+00
5.000000e-02	9.000000e+00
1.000000e-01	9.000000e+00
2.000000e-01	9.000000e+00
2.500000e-01	9.000002e+00
3.000000e-01	9.000030e+00
4.000000e-01	9.000758e+00
5.000000e-01	9.005387e+00
6.000000e-01	9.020478e+00
7.000000e-01	9.054675e+00
8.000000e-01	9.117251e+00
9.000000e-01	9.217392e+00
1.000000e+00	9.364020e+00
1.500000e+00	1.110234e+01
2.000000e+00	1.532338e+01
2.500000e+00	2.289704e+01
3.000000e+00	3.409391e+01
3.500000e+00	4.861595e+01
4.000000e+00	6.585780e+01
5.000000e+00	1.058031e+02
6.000000e+00	1.492703e+02
7.000000e+00	1.931782e+02
8.000000e+00	2.357819e+02
9.000000e+00	2.762022e+02
1.000000e+01	3.140693e+02
2.000000e+01	5.704348e+02
3.000000e+01	7.001694e+02
4.000000e+01	7.764882e+02
5.000000e+01	8.264681e+02
