1.000000e-04	5.000000e+00
5.000000e-04	5.000000e+00
1.000000e-03	5.000000e+00
5.000000e-03	5.000000e+00
1.000000e-02	5.000000e+00
5.000000e-02	5.000000e+00
1.000000e-01	5.000000e+00
2.000000e-01	5.000026e+00
2.500000e-01	5.000370e+00
3.000000e-01	5.002220e+00
4.000000e-01	5.021596e+00
5.000000e-01	5.087063e+00
6.000000e-01	5.225322e+00
7.000000e-01	5.452677e+00
8.000000e-01	5.776764e+00
9.000000e-01	6.200494e+00
1.000000e+00	6.724885e+00
1.500000e+00	1.088381e+01
2.000000e+00	1.771261e+01
2.500000e+00	2.727624e+01
3.000000e+00	3.939381e+01
3.500000e+00	5.366552e+01
4.000000e+00	6.959312e+01
5.000000e+00	1.044949e+02
6.000000e+00	1.409408e+02
7.000000e+00	1.769424e+02
8.000000e+00	2.114179e+02
9.000000e+00	2.438581e+02
1.000000e+01	2.740849e+02
2.000000e+01	4.768220e+02
3.000000e+01	5.789905e+02
4.000000e+01	6.390876e+02
5.000000e+01	6.784554e+02
