1.000000e-04	4.000000e+00
5.000000e-04	4.000000e+00
1.000000e-03	4.000000e+00
5.000000e-03	4.000000e+00
1.000000e-02	4.000000e+00
5.000000e-02	4.000000e+00
1.000000e-01	4.000000e+00
2.000000e-01	4.000000e+00
2.500000e-01	4.000000e+00
3.000000e-01	4.000000e+00
4.000000e-01	4.000000e+00
5.000000e-01	4.000000e+00
6.000000e-01	4.000000e+00
7.000000e-01	4.000000e+00
8.000000e-01	4.000000e+00
9.000000e-01	4.000000e+00
1.000000e+00	4.000000e+00
1.500000e+00	4.000000e+00
2.000000e+00	4.000005e+00
2.500000e+00	4.000068e+00
3.000000e+00	4.000391e+00
3.500000e+00	4.001382e+00
4.000000e+00	4.003636e+00
5.000000e+00	4.014754e+00
6.000000e+00	4.039347e+00
7.000000e+00	4.081949e+00
8.000000e+00	4.145287e+00
9.000000e+00	4.230253e+00
1.000000e+01	4.336261e+00
2.000000e+01	6.093048e+00
3.000000e+01	8.033624e+00
4.000000e+01	9.647247e+00
5.000000e+01	1.092888e+01
