1.000000e-04	4.000000e+00
5.000000e-04	4.000000e+00
1.000000e-03	4.000000e+00
5.000000e-03	4.000000e+00
1.000000e-02	4.000000e+00
5.000000e-02	4.000031e+00
1.000000e-01	4.013651e+00
2.000000e-01	4.292461e+00
2.500000e-01	4.555029e+00
3.000000e-01	4.871118e+00
4.000000e-01	5.617377e+00
5.000000e-01	6.468559e+00
6.000000e-01	7.385456e+00
7.000000e-01	8.342765e+00
8.000000e-01	9.325198e+00
9.000000e-01	1.032348e+01
1.000000e+00	1.133156e+01
1.500000e+00	1.638987e+01
2.000000e+00	2.130445e+01
2.500000e+00	2.616087e+01
3.000000e+00	3.143218e+01
3.500000e+00	3.774921e+01
4.000000e+00	4.564851e+01
5.000000e+00	6.726940e+01
6.000000e+00	9.658400e+01
7.000000e+00	1.320941e+02
8.000000e+00	1.718521e+02
9.000000e+00	2.140998e+02
1.000000e+01	2.574578e+02
2.000000e+01	6.357090e+02
3.000000e+01	8.764785e+02
4.000000e+01	1.031885e+03
5.000000e+01	1.138895e+03
