1.000000e-04	4.000000e+00
5.000000e-04	4.000000e+00
1.000000e-03	4.000000e+00
5.000000e-03	4.000000e+00
1.000000e-02	4.000000e+00
5.000000e-02	4.000000e+00
1.000000e-01	4.000000e+00
2.000000e-01	4.000079e+00
2.500000e-01	4.000922e+00
3.000000e-01	4.004768e+00
4.000000e-01	4.037790e+00
5.000000e-01	4.132970e+00
6.000000e-01	4.311393e+00
7.000000e-01	4.577354e+00
8.000000e-01	4.924466e+00
9.000000e-01	5.341775e+00
1.000000e+00	5.817528e+00
1.500000e+00	8.763133e+00
2.000000e+00	1.227274e+01
2.500000e+00	1.625063e+01
3.000000e+00	2.075716e+01
3.500000e+00	2.584428e+01
4.000000e+00	3.152701e+01
5.000000e+00	4.458982e+01
6.000000e+00	5.959607e+01
7.000000e+00	7.607046e+01
8.000000e+00	9.354146e+01
9.000000e+00	1.115978e+02
1.000000e+01	1.299054e+02
2.000000e+01	2.939082e+02
3.000000e+01	4.069292e+02
4.000000e+01	4.839405e+02
5.000000e+01	5.388338e+02
