1.000000e-04	8.000000e+00
5.000000e-04	8.000000e+00
1.000000e-03	8.000000e+00
5.000000e-03	8.000000e+00
1.000000e-02	8.000000e+00
5.000000e-02	8.000000e+00
1.000000e-01	8.000000e+00
2.000000e-01	8.000381e+00
2.500000e-01	8.004217e+00
3.000000e-01	8.021713e+00
4.000000e-01	8.182434e+00
5.000000e-01	8.704757e+00
6.000000e-01	9.825984e+00
7.000000e-01	1.173734e+01
8.000000e-01	1.456752e+01
9.000000e-01	1.838669e+01
1.000000e+00	2.321627e+01
1.500000e+00	6.110041e+01
2.000000e+00	1.148375e+02
2.500000e+00	1.751891e+02
3.000000e+00	2.362062e+02
3.500000e+00	2.948021e+02
4.000000e+00	3.496137e+02
5.000000e+00	4.465802e+02
6.000000e+00	5.277562e+02
7.000000e+00	5.957110e+02
8.000000e+00	6.529991e+02
9.000000e+00	7.017401e+02
1.000000e+01	7.436045e+02
2.000000e+01	9.688433e+02
3.000000e+01	1.059619e+03
4.000000e+01	1.108425e+03
5.000000e+01	1.138871e+03
