1.000000e-04	0.000000e+00	1.069621e+05	1.064285e+05	1.005014e+00
1.000000e-04	5.000000e-03	1.031815e+05	1.064285e+05	9.694910e-01
1.000000e-04	1.000000e-02	1.020254e+05	1.064285e+05	9.586288e-01
1.000000e-04	1.500000e-02	1.014208e+05	1.064285e+05	9.529480e-01
1.000000e-04	2.000000e-02	1.009915e+05	1.064285e+05	9.489140e-01
1.000000e-04	2.500000e-02	1.008237e+05	1.064285e+05	9.473375e-01
1.000000e-04	3.000000e-02	1.006462e+05	1.064285e+05	9.456690e-01
1.000000e-04	3.500000e-02	1.001646e+05	1.064285e+05	9.411442e-01
1.000000e-04	4.000000e-02	1.005059e+05	1.064285e+05	9.443511e-01
1.000000e-04	4.500000e-02	1.008266e+05	1.064285e+05	9.473644e-01
1.000000e-04	5.000000e-02	1.009673e+05	1.064285e+05	9.486870e-01
1.000000e-04	5.500000e-02	1.010892e+05	1.064285e+05	9.498323e-01
1.000000e-04	6.000000e-02	1.012256e+05	1.064285e+05	9.511137e-01
1.000000e-04	6.500000e-02	1.012097e+05	1.064285e+05	9.509639e-01
1.000000e-04	7.000000e-02	1.011600e+05	1.064285e+05	9.504976e-01
1.000000e-04	7.500000e-02	1.011345e+05	1.064285e+05	9.502574e-01
1.000000e-04	8.000000e-02	1.011289e+05	1.064285e+05	9.502050e-01
1.000000e-04	8.500000e-02	1.011414e+05	1.064285e+05	9.503226e-01
1.000000e-04	9.000000e-02	1.011737e+05	1.064285e+05	9.506257e-01
1.000000e-04	9.500000e-02	1.013218e+05	1.064285e+05	9.520173e-01
1.000000e-04	1.000000e-01	1.014926e+05	1.064285e+05	9.536219e-01
1.000000e-04	1.050000e-01	1.016604e+05	1.064285e+05	9.551991e-01
1.000000e-04	1.100000e-01	1.018282e+05	1.064285e+05	9.567752e-01
1.000000e-04	1.150000e-01	1.019949e+05	1.064285e+05	9.583419e-01
1.000000e-04	1.200000e-01	1.021627e+05	1.064285e+05	9.599187e-01
1.000000e-04	1.250000e-01	1.023303e+05	1.064285e+05	9.614934e-01
1.000000e-04	1.300000e-01	1.024995e+05	1.064285e+05	9.630830e-01
1.000000e-04	1.350000e-01	1.026699e+05	1.064285e+05	9.646843e-01
1.000000e-04	1.400000e-01	1.028429e+05	1.064285e+05	9.663097e-01
1.000000e-04	1.450000e-01	1.030196e+05	1.064285e+05	9.679696e-01
1.000000e-04	1.500000e-01	1.031988e+05	1.064285e+05	9.696540e-01
1.000000e-04	1.550000e-01	1.033256e+05	1.064285e+05	9.708453e-01
1.000000e-04	1.600000e-01	1.032370e+05	1.064285e+05	9.700123e-01
1.000000e-04	1.650000e-01	1.031528e+05	1.064285e+05	9.692218e-01
1.000000e-04	1.700000e-01	1.030893e+05	1.064285e+05	9.686245e-01
1.000000e-04	1.750000e-01	1.030429e+05	1.064285e+05	9.681891e-01
1.000000e-04	1.800000e-01	1.030144e+05	1.064285e+05	9.679208e-01
