1.000000e-04	0.000000e+00	5.981641e+07	6.348157e+07	9.422642e-01
1.000000e-04	5.000000e-03	7.179565e+06	6.348157e+07	1.130968e-01
1.000000e-04	1.000000e-02	6.583572e+06	6.348157e+07	1.037084e-01
1.000000e-04	1.500000e-02	6.349709e+06	6.348157e+07	1.000245e-01
1.000000e-04	2.000000e-02	6.228133e+06	6.348157e+07	9.810930e-02
1.000000e-04	2.500000e-02	6.172016e+06	6.348157e+07	9.722531e-02
1.000000e-04	3.000000e-02	6.160859e+06	6.348157e+07	9.704956e-02
1.000000e-04	3.500000e-02	6.181450e+06	6.348157e+07	9.737393e-02
1.000000e-04	4.000000e-02	6.224176e+06	6.348157e+07	9.804698e-02
1.000000e-04	4.500000e-02	6.281947e+06	6.348157e+07	9.895701e-02
1.000000e-04	5.000000e-02	6.350483e+06	6.348157e+07	1.000366e-01
1.000000e-04	5.500000e-02	6.424915e+06	6.348157e+07	1.012091e-01
1.000000e-04	6.000000e-02	6.502427e+06	6.348157e+07	1.024302e-01
1.000000e-04	6.500000e-02	6.581046e+06	6.348157e+07	1.036686e-01
1.000000e-04	7.000000e-02	6.659400e+06	6.348157e+07	1.049029e-01
1.000000e-04	7.500000e-02	6.736539e+06	6.348157e+07	1.061180e-01
1.000000e-04	8.000000e-02	6.811841e+06	6.348157e+07	1.073042e-01
1.000000e-04	8.500000e-02	6.884904e+06	6.348157e+07	1.084552e-01
1.000000e-04	9.000000e-02	6.955496e+06	6.348157e+07	1.095672e-01
1.000000e-04	9.500000e-02	7.023545e+06	6.348157e+07	1.106391e-01
1.000000e-04	1.000000e-01	7.089033e+06	6.348157e+07	1.116707e-01
1.000000e-04	1.050000e-01	7.151976e+06	6.348157e+07	1.126622e-01
1.000000e-04	1.100000e-01	7.212566e+06	6.348157e+07	1.136167e-01
1.000000e-04	1.150000e-01	7.270828e+06	6.348157e+07	1.145345e-01
1.000000e-04	1.200000e-01	7.326977e+06	6.348157e+07	1.154190e-01
1.000000e-04	1.250000e-01	7.381067e+06	6.348157e+07	1.162710e-01
1.000000e-04	1.300000e-01	7.433559e+06	6.348157e+07	1.170979e-01
1.000000e-04	1.350000e-01	7.484325e+06	6.348157e+07	1.178976e-01
1.000000e-04	1.400000e-01	7.533543e+06	6.348157e+07	1.186729e-01
1.000000e-04	1.450000e-01	7.581387e+06	6.348157e+07	1.194266e-01
1.000000e-04	1.500000e-01	7.627915e+06	6.348157e+07	1.201595e-01
1.000000e-04	1.550000e-01	7.673282e+06	6.348157e+07	1.208742e-01
1.000000e-04	1.600000e-01	7.717613e+06	6.348157e+07	1.215725e-01
1.000000e-04	1.650000e-01	7.761037e+06	6.348157e+07	1.222565e-01
1.000000e-04	1.700000e-01	7.803653e+06	6.348157e+07	1.229278e-01
1.000000e-04	1.750000e-01	7.845573e+06	6.348157e+07	1.235882e-01
1.000000e-04	1.800000e-01	7.886874e+06	6.348157e+07	1.242388e-01
1.000000e-04	1.850000e-01	7.927646e+06	6.348157e+07	1.248811e-01
1.000000e-04	1.900000e-01	7.967954e+06	6.348157e+07	1.255160e-01
1.000000e-04	1.950000e-01	8.007879e+06	6.348157e+07	1.261449e-01
1.000000e-04	2.000000e-01	8.047502e+06	6.348157e+07	1.267691e-01
1.000000e-04	4.000000e-01	9.784471e+06	6.348157e+07	1.541309e-01
1.000000e-04	6.000000e-01	1.231181e+07	6.348157e+07	1.939430e-01
1.000000e-04	8.000000e-01	1.449862e+07	6.348157e+07	2.283911e-01
1.000000e-04	1.000000e+00	1.473828e+07	6.348157e+07	2.321664e-01
1.000000e-04	1.200000e+00	1.534248e+07	6.348157e+07	2.416840e-01
